previsto
0,11.662034
1,11.727481
2,11.794131
3,11.859705
4,11.926967
5,11.992942
6,12.041685
7,12.076061
8,12.095136
9,12.1007595
10,12.093837
11,12.072491
12,12.036508
13,11.987668
14,11.9349
15,11.876897
16,11.817422
17,11.75298
18,11.686226
19,11.621949
20,11.560505
21,11.500144
22,11.439046
23,11.376361
24,11.31171
25,11.238578
26,11.16661
27,11.092259
28,11.016043
29,10.939561
30,10.857737
31,10.7754545
32,10.687662
33,10.601402
34,10.522081
35,10.449427
36,10.381676
37,10.317993
38,10.261817
39,10.21809
40,10.194768
41,10.195017
42,10.221695
43,10.293856
44,10.451027
45,10.682916
46,10.961687
47,11.357126
48,12.022167
49,12.561592
50,12.904334
51,13.148719
52,13.306858
53,13.35851
54,13.398838
55,13.483377
56,13.586261
57,13.699818
58,13.883468
59,14.092437
60,14.358623
61,14.623321
62,14.88769
63,15.169965
64,15.458956
65,15.7019005
66,15.908095
67,16.06827
68,16.149178
69,16.144495
70,16.042826
71,15.852736
72,15.608088
73,15.332095
74,15.073482
75,14.874951
76,14.7236
77,14.605356
78,14.513652
79,14.440264
80,14.378892
81,14.33962
82,14.325566
83,14.339936
84,14.383769
85,14.451717
86,14.541544
87,14.652554
88,14.777332
89,14.92043
90,15.088324
91,15.255156
92,15.418655
93,15.592488
94,15.76394
95,15.92488
96,16.06389
97,16.193794
98,16.288912
99,16.367233
100,16.41429
101,16.435246
102,16.427647
103,16.388544
104,16.313341
105,16.21075
106,16.097532
107,15.966281
108,15.821701
109,15.679476
110,15.540208
111,15.3916855
112,15.24593
113,15.099261
114,14.94957
115,14.794358
116,14.635117
117,14.482412
118,14.329437
119,14.176803
120,14.019428
121,13.8647785
122,13.718533
123,13.577277
124,13.43372
125,13.299655
126,13.16787
127,13.045534
128,12.917735
129,12.791113
130,12.6668215
131,12.542196
132,12.440482
133,12.332889
134,12.237629
135,12.161327
136,12.105536
137,12.074807
138,12.077134
139,12.126301
140,12.225324
141,12.410891
142,12.667738
143,12.962461
144,13.263304
145,13.498941
146,13.644879
147,13.76775
148,13.874386
149,13.944593
150,13.99808
151,14.042685
152,14.146183
153,14.296276
154,14.493547
155,14.746806
156,14.975196
157,15.151241
158,15.24014
159,15.25386
160,15.157529
161,14.977424
162,14.753393
163,14.4924
164,14.216383
165,13.943149
