previstoT
192.28925
189.94853
187.45016
184.79236
182.85002
180.7293
177.49045
174.5706
172.94228
171.41893
169.19923
167.54475
166.53435
164.73004
162.21237
160.02296
157.63118
157.23488
156.58357
154.3105
152.84514
152.14404
150.12025
146.47055
142.49446
137.81265
134.06493
129.31439
123.83461
118.16513
113.371346
108.23663
103.07313
99.34475
96.03252
92.43991
88.112404
82.76348
77.69254
73.88208
72.007866
72.26203
75.74864
85.91033
101.10255
120.26244
139.18379
159.4104
178.26584
194.27998
208.81409
221.28816
231.5776
239.99283
246.6006
252.18338
257.14835
261.31345
265.30444
269.81168
273.5951
275.78152
276.53278
275.48175
273.08514
270.03766
266.70242
262.85663
259.00363
255.3545
251.96155
247.9256
242.54
235.65274
228.05241
221.2452
215.9874
212.59467
210.33183
209.60986
210.74867
212.96707
216.0052
219.52942
223.36577
226.9488
230.09871
232.97014
235.81921
238.71744
241.40521
243.5217
244.89513
245.30075
244.82573
243.87643
242.87672
241.74178
240.24107
238.41751
236.42552
234.59619
232.55959
230.18468
227.44038
224.42938
220.66905
216.58081
212.53477
207.70464
202.90431
197.56976
191.75916
186.84894
182.4809
177.46019
172.46931
167.0523
161.83607
157.36853
153.27675
149.39047
145.9594
142.98776
140.36314
137.35835
133.96886
130.96638
128.01378
125.15879
122.69409
120.52561
117.88045
114.465294
110.89765
108.42324
107.53895
107.95478
110.68354
117.9691
129.66263
148.1134
172.11829
197.25922
217.86526
235.82095
251.69429
264.87683
275.4556
283.61484
290.25665
295.73157
299.2284
301.15237
302.43027
303.2808
303.28766
302.25845
300.9533
299.56952
298.07663
296.57318
294.56372
290.7776
285.21106
277.77707
269.00867
260.15012
251.08913
242.51576
234.70964
227.8324
221.85051
216.85641
212.81091
210.48262
210.24101
211.25063
213.00188
215.61473
218.47536
221.36992
223.9636
226.35825
228.48293
230.19078
231.71071
233.17764
234.33827
235.24135
236.2048
236.94054
237.41246
238.12135
238.79814
239.23134
238.94998
237.72726
235.8812
234.03052
232.44759
231.2256
230.01616
228.0471
225.07811
221.71227
218.00821
214.1912
209.48466
205.64317
202.27477
198.88962
195.57957
192.70195
189.92322
187.24857
184.46844
181.12762
177.2627
173.5895
170.17549
166.73927
163.35735
159.8402
156.1679
151.98798
147.15662
142.06906
136.99649
132.62735
128.97574
125.66142
123.35126
122.47749
124.10366
131.5572
144.14957
160.43304
176.892
195.4373
213.71442
230.30473
245.16504
258.16006
268.7031
277.77255
285.69656
293.0811
300.2288
307.15823
313.98593
320.29932
326.04034
331.7705
336.8427
340.31598
341.88937
341.4782
339.23212
335.47153
330.80838
325.76154
320.56195
315.5127
310.68097
306.0663
301.43204
297.2086
293.22906
289.21408
285.08643
281.02832
277.2578
273.82233
270.77884
267.5811
264.6001
261.4888
258.54068
256.15744
