previstoT
184.351318811848
182.29348119891
180.339317209304
178.305725913544
176.133887375262
173.859709985743
171.597167698697
169.45166844623898
167.456295965257
165.589812011805
163.781925351904
161.963741810995
160.112944740435
158.238333794
156.363954867176
154.513799307011
152.701430067724
150.915803491808
149.092718499324
147.152350931212
145.057349006272
142.79129170717
140.296431304739
137.49555809704398
134.35879639923598
130.894268219195
127.103571281614
122.985839819872
118.568607363018
113.941790585457
109.314252115404
104.900424744525
100.790467874253
96.9482510515794
93.18267736876058
89.27454611015119
85.1343173767417
80.85775328738359
76.85196550871851
73.6511549497318
71.5590681307472
71.03999532863841
73.7059753960553
81.405506397623
94.53496471697107
112.026211559538
131.771855897178
151.93591920939102
171.713017319375
190.497004718529
207.188042419352
221.018537191345
232.122851577109
240.999613969137
248.333821371976
254.761272849568
260.605396588895
265.878077501837
270.255879621941
273.342674318053
275.003695332938
275.353304446839
274.65034714445704
273.161021926644
271.063297711371
268.489723671295
265.61073540242296
262.598301192564
259.550898905311
256.409491070953
252.774553764727
248.146443534597
242.336222834942
235.631640135799
228.970688133903
223.325415909718
219.066907553272
216.206754098659
214.724310962801
214.603666006477
215.743138606156
217.947169339932
220.86347266915905
224.068374058646
227.27384668725105
230.36645836561695
233.37217622964295
236.402510596566
239.54842543914
242.75803210226
245.668583224617
247.782639986209
248.84419950967
248.897513209225
248.232095863948
247.178366294614
243.4971466064453
242.4190216064453
240.95875549316406
239.1201171875
237.1387481689453
235.44932556152344
233.47682189941406
231.19482421875
228.66078186035156
225.819580078125
221.78721618652344
217.291015625
213.0424041748047
208.16647338867188
203.26605224609375
197.8215789794922
191.93385314941406
186.78565979003906
182.17984008789062
177.07298278808594
172.03268432617188
166.6030731201172
161.3316192626953
156.84385681152344
152.40162658691406
148.42404174804688
144.99081420898438
142.11404418945312
139.4725341796875
136.4813232421875
133.1184539794922
130.13584899902344
127.21049499511719
124.37044525146484
121.8183364868164
119.68307495117188
117.16121673583984
113.88833618164062
110.39579772949219
107.9467544555664
107.0997543334961
107.55248260498047
110.26727294921875
117.34089660644531
129.82464599609375
147.83084106445312
172.3647918701172
197.8225555419922
218.5803680419922
236.74908447265625
252.7459716796875
266.1608581542969
276.8388977050781
285.0853576660156
291.73199462890625
297.0599670410156
300.3657531738281
302.340576171875
303.6199035644531
304.5245056152344
304.55133056640625
303.5400695800781
302.20111083984375
300.75634765625
299.25750732421875
297.7077941894531
295.6637878417969
291.8545837402344
286.230224609375
278.6721496582031
269.8004150390625
260.863525390625
251.73875427246094
243.05618286132812
235.1750946044922
228.27761840820312
222.23252868652344
217.1954803466797
213.12828063964844
210.7374725341797
210.4603729248047
211.45315551757812
213.23252868652344
215.9064178466797
218.8423614501953
221.78990173339844
224.4390869140625
226.86453247070312
228.99229431152344
230.66505432128906
232.21055603027344
233.67184448242188
234.82032775878906
235.74220275878906
236.69985961914062
237.44155883789062
237.88597106933594
238.597900390625
239.2947540283203
239.735107421875
239.4227752685547
238.20472717285156
236.34188842773438
234.45347595214844
232.83680725097656
231.5447235107422
230.318359375
228.31114196777344
225.28431701660156
221.82354736328125
218.0696563720703
214.20001220703125
209.47251892089844
205.51966857910156
202.08094787597656
198.61746215820312
195.23394775390625
192.28903198242188
189.47708129882812
186.78448486328125
184.05116271972656
180.69247436523438
176.7039794921875
172.9564971923828
169.54501342773438
166.02529907226562
162.5412139892578
158.9570770263672
155.29183959960938
151.28506469726562
146.64822387695312
141.72451782226562
136.5883026123047
132.14785766601562
128.39447021484375
125.28329467773438
122.94430541992188
122.10733032226562
123.95413970947266
131.60183715820312
144.4333038330078
160.2200164794922
176.74221801757812
195.3729248046875
213.73736572265625
230.60546875
245.72174072265625
258.8973693847656
269.5369567871094
278.6129150390625
286.5300598144531
293.9471130371094
301.1235046386719
308.0633544921875
314.87939453125
321.247314453125
327.0980529785156
333.0443115234375
338.3161926269531
341.9458312988281
343.6119689941406
343.20556640625
340.91534423828125
337.08209228515625
332.32745361328125
327.1420593261719
321.78912353515625
316.5278015136719
311.6862487792969
307.000244140625
302.28814697265625
298.02142333984375
293.98211669921875
289.94586181640625
285.7956237792969
281.68072509765625
277.8768310546875
274.422607421875
271.3477478027344
268.1421203613281
265.16815185546875
262.03656005859375
259.063232421875
256.6598205566406
255.15232849121094
254.5165557861328
254.45648193359375
254.4395294189453
253.98313903808594
252.98524475097656
251.57208251953125
249.2517547607422
246.04258728027344
242.4195556640625
238.48841857910156
234.67935180664062
231.0942840576172
228.05715942382812
225.5369110107422
223.2476348876953
220.87574768066406
218.48538208007812
215.90863037109375
212.7715301513672
208.8611297607422
204.70477294921875
200.1555633544922
195.28077697753906
190.8740997314453
187.03814697265625
183.59588623046875
180.0587158203125
176.207275390625
172.3191375732422
167.2317657470703
161.7575225830078
156.6086883544922
151.82113647460938
146.44053649902344
141.63079833984375
137.12771606445312
132.9195098876953
129.1551055908203
125.1724624633789
120.57720947265625
116.2917709350586
112.09878540039062
107.41324615478516
102.17179107666016
96.96917724609375
92.56305694580078
90.10813903808594
90.08164978027344
91.75454711914062
95.95378875732422
108.3748550415039
126.71094512939453
145.71524047851562
162.78848266601562
186.5747528076172
210.62437438964844
232.57666015625
251.9806365966797
268.57049560546875
280.6236877441406
289.1648864746094
295.1224670410156
299.7177734375
303.4479675292969
306.0726013183594
307.6026306152344
307.6645202636719
305.40264892578125
301.7590637207031
297.34051513671875
291.611328125
284.7960205078125
277.0715026855469
269.1175537109375
261.62554931640625
254.70626831054688
248.38772583007812
242.77598571777344
237.8609161376953
233.26123046875
228.48956298828125
223.931396484375
220.74722290039062
218.93356323242188
218.29241943359375
218.7932891845703
219.8931121826172
221.1702117919922
222.88998413085938
224.9076385498047
227.1938018798828
229.92965698242188
232.72804260253906
235.30111694335938
237.74566650390625
239.99771118164062
242.20291137695312
244.17430114746094
245.40963745117188
245.67503356933594
245.2111358642578
244.45388793945312
243.4952850341797
242.63487243652344
242.45123291015625
242.55282592773438
242.4959716796875
241.70590209960938
240.58242797851562
239.53187561035156
238.79905700683594
238.34727478027344
238.4539794921875
239.00575256347656
239.00233459472656
238.59754943847656
237.97276306152344
237.68801879882812
237.03077697753906
235.3033447265625
232.0445098876953
228.14195251464844
223.0506134033203
217.78733825683594
210.743896484375
202.6103973388672
196.12899780273438
190.6034698486328
185.4732208251953
180.87794494628906
176.3321990966797
171.95404052734375
167.51438903808594
163.648193359375
159.0681915283203
153.87799072265625
149.4102325439453
145.34178161621094
140.93405151367188
135.6053466796875
128.9756317138672
122.50118255615234
118.27836608886719
115.91200256347656
115.33349609375
117.48807525634766
127.0325698852539
142.91531372070312
159.0884246826172
176.45509338378906
199.26036071777344
220.75967407226562
240.40573120117188
257.29425048828125
270.53302001953125
281.35626220703125
290.3417053222656
297.5792236328125
303.487548828125
308.1069030761719
311.3956298828125
313.58819580078125
314.48101806640625
313.7017517089844
312.3299255371094
309.91650390625
306.00201416015625
300.6076965332031
294.22674560546875
287.1308898925781
279.6410217285156
272.1619567871094
264.90362548828125
258.0340576171875
251.121337890625
243.9097442626953
236.5240478515625
229.43804931640625
223.22174072265625
217.13616943359375
211.82508850097656
208.137939453125
205.85882568359375
203.96963500976562
202.60525512695312
201.75901794433594
201.15135192871094
200.73721313476562
200.3388671875
199.86805725097656
199.7592010498047
200.10194396972656
200.7771453857422
201.46067810058594
201.8633575439453
202.08599853515625
202.29830932617188
202.1111297607422
201.84133911132812
201.1236114501953
199.6291046142578
197.37594604492188
194.5941619873047
191.3157958984375
187.18283081054688
182.78207397460938
178.3477325439453
174.1136474609375
169.76425170898438
165.7777557373047
161.69224548339844
157.3161163330078
152.85244750976562
147.91351318359375
142.61631774902344
137.07203674316406
132.19464111328125
127.75408935546875
122.84996032714844
117.90293884277344
113.23019409179688
107.88163757324219
103.31804656982422
99.31182098388672
96.1633529663086
94.34207916259766
92.05169677734375
89.2956314086914
86.79680633544922
84.80284118652344
82.89447784423828
80.19256591796875
77.17692565917969
73.70692443847656
70.09127044677734
66.86414337158203
63.86572265625
68.1139907836914
86.8642349243164
