real,previsto
255.345140165026,246.835061989164
254.834057523955,246.2821322655004
254.056627547886,244.86536585212616
252.902682685695,244.11770945844296
251.357449312108,243.0627494397658
249.279998557548,240.68031065129227
246.544119314386,238.10412760652252
243.203365360502,235.93697972886042
239.501727884218,233.88132835993287
235.928194665422,233.17077671662932
232.88063418861304,234.00776304306848
230.423142611678,235.6809296428943
228.42381292288505,237.65841722348193
226.618125571319,239.42126265522205
224.765786021012,237.89310394952201
222.77830993699905,233.64921546876965
220.596945135084,229.44131482748392
218.007979477127,223.51707734612074
214.7902976262,218.06927196490963
210.924877221281,213.0352413885469
206.593505875782,208.13713672122822
202.177634206298,204.1999075788982
198.006486371356,201.43970799031632
194.175393394084,199.521440354541
190.568092942077,196.74689385254916
186.786202575962,190.2694722620162
182.402572625996,182.08312205293913
177.27258514105802,175.25809321381777
171.510684306363,168.55773871665141
165.412248542852,159.587075788049
159.263901422624,150.98780965887653
153.206372744983,143.1925067055621
147.329518575042,137.33459043737477
141.780771780528,133.669444273837
136.68045120443702,130.66687959066476
132.037258088469,127.9568143573598
127.798844985761,125.43322958022571
123.889491252075,122.85126096612144
120.248599844317,120.14446804576032
116.847075168681,117.8915647204467
113.61876721549,115.36569471476143
110.351490469372,110.87645477951398
106.810484651069,105.78863021018968
102.92624160209,100.12932569465616
98.8469510911273,94.73612221793661
95.0706376960844,90.54963393591672
92.233478104328,88.19412287328251
90.6729629336828,84.99128755610045
91.1042855018133,88.97278489054393
96.0057861873815,98.57332623698876
107.675988443984,112.00436932691542
125.829053330105,128.73548428717785
148.268289832706,147.07135528261452
172.084403789432,172.89149034518636
195.520620601184,202.62925839218872
218.23714791456,231.91875783765536
239.72850948096297,256.6430738233056
258.24393749279096,269.28748003240446
272.361754621569,273.9397475586863
282.295278569651,275.3133839033005
289.050360291566,279.2387244555447
293.938099475979,285.83473456701273
297.964760973873,293.37123878157524
301.477401185171,300.61279858888753
304.364999783278,305.9133118986291
306.11808852083,307.4293341635005
306.265688246546,305.6363138968005
304.754793946761,301.6558483454689
301.727562602417,296.26278224428336
297.252159838197,289.3485945663352
291.39588564157395,281.5049975770329
284.367870385051,273.2306132786774
276.598952235264,265.7265547445587
268.839405326543,260.6737760408016
261.675115470351,257.0151439804497
255.22622831956295,253.83701180208064
249.39251007732,249.85619341101528
243.985233341474,242.6182709882847
238.858744727382,234.54461467744187
233.98087169486695,227.63319169413137
229.468835166554,221.20822899602828
225.682604307744,216.04544049169442
222.96156995496,218.08025301469044
221.363164561452,219.9358228075022
220.785659989061,223.45413584812232
221.095001629388,226.06673645871084
222.145148799281,228.181352301542
223.791400032282,229.96353775261352
225.889103574138,231.05326621976755
228.23389825842895,233.45901979924196
230.645472259206,236.2997783023532
233.046036737416,238.46504816581037
235.396275266008,239.46297787071757
237.670948682102,239.54511436904582
239.859338657813,240.81695214046368
241.938859696509,243.85247727137963
243.777069083854,245.84679689140498
245.01239362595905,243.67168118036392
245.33984672086,239.74561536990973
244.767755322328,237.05025145244574
243.590448615583,236.45809688024772
242.420754284562,237.75902601288632
241.737310503842,240.04849416746072
241.595924806866,242.66442120868294
241.823675722489,244.83045623081435
242.115221168166,245.57036736215298
242.220625635222,245.38166854910816
242.07004934291805,244.8211316097144
241.72501642708,244.77408628367868
241.366488255676,246.67342363478932
241.168376028376,249.89000675166255
241.19491357672,253.80939043986612
241.390483330999,257.5502369325391
241.534934887622,259.4378631560683
241.385918743441,259.8829644343995
240.845121225574,259.6524383104152
239.90409951866505,258.8306558439417
238.532231319842,256.7614576349592
236.689195530822,253.7498710039348
234.386758511467,250.12289744653137
231.63019329695203,244.9003232817432
228.282057774413,234.74036074153193
224.133370889727,223.2090014858189
219.101698500849,214.19591356447026
213.324738606376,205.279205829351
207.239200152614,198.737457659011
201.312017578769,194.205171132644
195.751202257344,190.65601035213777
190.563652122034,186.88623095541334
185.61759248325,181.5925153861635
180.756191213357,176.088654073459
175.898044150095,171.10169083400496
171.040960796374,166.43809158731
166.25361725339098,162.28049019524994
161.617087513538,158.63234546881486
157.171560406586,155.41310392633034
152.83959012277398,151.42096666784087
148.26386453849702,143.48920679429634
143.000571201301,132.21512683599832
136.879408266209,120.52438243257772
130.12274524872998,110.25235762266054
123.493130742268,105.01423766924664
117.936115072932,99.77358502509588
113.976896359419,92.35577040221017
112.360777417977,95.26480881033923
115.439250770037,107.35651064816538
125.429611582829,123.15912354339184
142.091169923341,140.237698080908
163.29943704486,167.73288072881923
185.979421961879,196.01309266311708
207.946940025673,224.3647620792215
228.601096052883,253.83820296626953
247.494784530252,273.953771653899
263.481198741686,282.0954104313076
275.981294126178,287.10712158139154
285.508747343866,291.9061012283288
292.8051593392,296.4509451429692
298.580240447957,300.46719879388576
303.336990882049,303.9617936522412
307.278955486332,307.03445420601173
310.396190539367,310.3024855143729
312.496028494486,312.94884933455336
313.41654370664503,312.36650760851506
313.186571447303,310.51405241320856
311.870899494909,307.52106159210314
309.371696780678,302.5164251920422
305.577911238038,296.27875492623406
300.584821922446,289.64735681599075
294.655202284755,283.14782238060945
288.159460455789,277.106770951601
281.419948964755,271.3277732385903
274.614763963795,265.70043908846714
267.783039713531,259.2688960976616
260.795325280675,249.93851656894947
253.54990898008,239.98223265194898
246.135002288922,231.60344644638081
238.802801547538,224.58397295322789
231.99911717943803,219.71552999912367
226.109885020256,214.59065138064466
221.23546663964905,208.28600073917283
217.280722749673,203.30535924235676
214.056246405429,200.21729154564167
211.416553769784,198.78934599795906
209.31483062580003,198.17787909356358
207.680162701318,197.65070231272605
206.29052472733105,196.55189801330567
204.951559312585,195.00413836992303
203.653420220781,193.37534497302613
202.545133861004,192.4610026336274
201.94417454217,192.9702242371339
202.03158552679,194.23012230050546
202.698880932375,195.87926711885393
203.659897343786,197.15562162754495
204.478222954917,196.8823639307492
204.865052707678,196.15834314315373
204.814295142561,196.11314176924483
204.40579175283,196.35148639070286
203.70079591204495,196.46257233878114
202.630350215972,195.83999244879251
200.995701144795,193.71750053828663
198.67309634141,189.8422724212023
195.795098358734,186.73207052225797
192.533863423413,185.45875599473172
188.887745954308,185.06500978765106
184.77476112664505,183.83742555444704
180.15693061751705,179.12887115967294
175.145226689263,172.83415349860843
169.959346729801,169.2543768237125
164.76816463504,165.30309537912666
159.59376341182,161.0784798266238
154.454896590066,157.6304886690248
149.469851237112,154.8590662330738
144.695411411231,151.45846399291284
139.983103115289,145.8785236433054
135.205033496694,139.67013144993135
130.427748853892,134.08162252451157
125.772563439057,129.15760036127824
121.292719915217,124.75056666667815
116.97172992404,120.45088751643821
112.782158557924,116.11180555452866
108.723894581679,111.90079736934632
104.857228347858,108.23609076869568
101.265119154271,105.24105084137787
98.000491705503,102.93110458115675
95.0852798179706,101.28128622090475
92.5065670763536,100.05721563647234
90.2208150919731,98.94716047636649
88.16774051149241,97.7986713092768
86.2921830885559,96.53855205822993
84.52891018830259,94.94600777698496
82.79941776793441,92.88180255736734
81.02827933227529,90.1115683921146
79.1297559613329,86.48001052613068
76.98552059840681,82.81894372065216
74.5371836707149,78.99883695088697
71.87019006316991,75.58318166522855
72.83520637143779,105.49354839612722
84.5947942024742,142.2439959816617
104.90517035216,155.78121518476138
123.577972562696,142.9993518050969
136.55748199879,123.87486451846205
146.804649407616,122.25570568791595
157.602855152063,128.13509497057578
169.24479922177602,136.20363338124073
180.811378833965,146.47433866378006
191.436296732258,158.5040089255876
200.94862046401403,178.997455306272
209.563168188104,202.22281192162387
217.019354656331,214.23260548183828
222.388490503747,217.99131797058828
225.256738621276,218.68335168484614
225.939771129409,217.7082725872843
224.632581994197,214.37416548844578
221.17106148578,208.0679763302982
215.597902270639,200.16429180129975
208.409350725374,190.81683444551908
200.235148202361,181.89528044185545
191.63881183463505,174.4452945810966
183.002978907148,167.92842700242662
174.558985516329,162.50191745645222
166.522357982882,158.0906031347058
159.116098266324,153.13622097627703
152.409046297412,147.4276440952896
146.339925470231,141.92868961287655
140.95420916725598,139.1054149571723
136.739043930187,140.05677506024537
134.459218570508,143.3041460022259
134.446567901536,147.49681768837107
136.101766260978,150.89188537522134
138.135493024677,151.80839886540048
139.454925432242,150.72466006984783
139.73182199638902,148.86427666090245
139.305382177267,145.91876319164916
138.554868619395,139.97240937237416
137.483052107634,136.08151729727308
136.080418640687,133.11465242760812
134.564637983709,129.3706834697435
133.24577950181998,129.01865085189442
132.184190580466,130.2190937196476
131.24907706638902,132.65734593126354
130.22819125972998,135.01438123039364
128.794448014725,133.57651414534803
126.93314786275,129.66596481449457
124.939642493944,126.5700823036659
122.861390891333,123.33268904046709
120.403637121981,118.3747717497064
117.553023748463,112.46611381145905
114.611345695606,107.54181730003273
111.886879263434,105.84159336711367
109.712223143327,106.50845595754494
108.191842938913,106.45146638655841
107.177367151016,105.49384346073695
106.530618998398,104.1955444094388
106.20596154377,102.90321485237043
106.137263085347,102.49186796079874
106.303510319645,105.80807257205817
106.578991699915,108.62918790154649
106.585655693507,108.47255641431295
106.052654978955,107.0812474773466
104.98974769005,105.19974238448881
103.486853034736,103.08518793287617
101.66208828642598,100.99228875693575
99.6552651400181,99.01034637002263
97.58772219146,97.15706974033888
95.4177914771949,94.78982328394477
92.8134949435457,90.95736897247102
89.555972633931,86.40689386580226
85.7504033508017,81.65417829538232
81.5355389594605,76.58724416030182
76.91378285991071,70.84535314268267
71.8963831771094,64.85702180138809
66.6039239539605,58.921501198790665
61.1989905565717,53.28942250458089
55.88625202835,48.28087380159807
50.84531237169461,43.790007515220225
46.1582389034035,39.70741244824839
41.8821551431131,36.25942763078089
38.1296122799272,33.77809550850177
34.963754485258995,31.863499576524415
32.3348382509058,30.283511462158796
30.1378281080778,28.769432230470436
28.2236212114293,27.035479480153104
26.4998922429886,25.395228447990892
24.9683242128052,24.003597459601526
23.7079913143338,23.18713555164067
22.902932222340304,23.373614504336093
22.6473482591893,24.094851441822364
22.86124775683,25.06405329615047
23.569740911243706,26.794337176305802
24.708323336245304,28.369481294586524
25.760326432712496,28.433248512697336
26.2949896535834,27.61890967835075
26.6163571264506,27.57745791166048
27.6418971887887,32.440485297009836
29.8121523066114,28.716352524894933
32.818951828666805,20.005683787408532
37.3022591589878,24.145041977747905
45.6553748288872,50.78427135313361
58.6938388442854,68.16837004345062
74.82599161799591,83.3598323638667
92.1547366888217,100.87520080392336
109.096700934419,119.36728390440751
125.08415236987,137.95542140084606
140.253153102141,156.07780810378742
154.201658787783,169.69902022408962
165.58793618064,173.34865571499907
173.76668544108898,173.3993104287711
179.377916464602,175.39827127770687
183.208315421902,178.3558322067231
185.725302135748,180.447301379394
187.183016196126,181.95256260604782
187.763785285507,183.41200877980552
187.40324960623,184.30582564134576
185.58340962705003,183.24018604657928
181.983043299055,179.87839261773763
176.908894665278,174.8798911534665
171.033078682204,169.72696214117315
165.229712719462,166.16417615562446
160.005689255747,163.34392964914764
155.34972398949898,160.59533402012366
151.114353180945,157.70484445056346
147.19422198836,154.75310531902764
143.593877669155,152.1885526566383
140.384130742025,150.23092642154162
137.53547332873302,147.93450671330248
134.809300449996,143.93222322527322
131.987496566571,139.13421626599657
129.05530754372998,133.30228819053653
126.249340415126,127.51039807957947
124.174219096186,125.80695325382072
123.332063212291,127.38084175654237
123.761711192156,130.50196358404813
125.334205412982,135.24313399952774
128.021199780185,143.0882438798024
131.789709444195,151.8997716549667
136.455273037733,161.55764518418627
141.719904092363,170.18855239936082
147.112397111899,174.76843904011562
152.15538188971598,175.70541221648423
156.627174758724,180.42324215225872
160.537732242222,182.5036986458149
164.0959903314,186.21495381608256
167.52997495565,189.78735639851314
170.88511576775,192.36013751630747
173.97837171554002,193.06582789232988
176.365334739728,191.44241773499758
177.725680515374,188.65475085483195
178.155212403353,185.59796964568375
177.976591401346,183.67882072755438
177.64171177535,184.02293061363426
177.47873477668,185.65921032083554
177.54359280624502,187.86350387492132
177.73984315468,189.74345153196313
177.874732361511,190.38711981746977
177.79197098777803,190.19119996374158
177.461110934356,189.6172665330467
176.923537688859,188.91863730933062
176.255153998066,188.27521445009467
175.529240241933,187.9791202121497
174.786788322841,188.17883525516078
173.96310159383597,187.97058578790615
172.759524942695,185.55182881094996
170.814362862319,180.60013894822973
167.98991889676,173.6626108077763
164.410984204947,167.3599722506379
160.451893370571,162.80930977553766
156.477963780543,158.5736656978979
152.617457262286,155.42051637129973
148.80186198836398,151.8456893254917
144.78272693617,146.3012910874513
140.29975511551,139.11472254695636
135.262944931278,130.46239633656663
129.74447326569,121.99233829167223
123.95033143645,115.4255121699595
118.102544592267,110.34300315745602
112.33303446586,105.87436811836541
106.693221905605,100.71428680945623
101.146630913622,93.25589628032037
95.61187018535809,84.98591478265705
90.03686067234909,77.09909192719462
84.4146970848513,70.4102817402498
78.7736458056625,64.93702361091879
73.146763981916,59.49536024952442
67.5556277979798,53.96371648693175
62.018997142362,48.78334548703109
56.6262087074833,44.79260410295942
51.5872995722309,41.95198515361736
47.1106566569124,39.909877408676444
43.45024404583221,39.919962824839246
41.1662117943006,46.478765088869956
40.7077655331698,50.37661903644342
41.9692425359659,49.81677970352907
45.31774581739371,57.90504207900632
52.671365044882094,77.23220194613643
65.1573482733841,98.36916862312025
81.61658315043341,110.45717496031722
100.054137917176,104.4386607798466
118.499983163946,119.08297175041086
136.061467266719,154.0481056204049
152.808528604321,179.61666940489866
168.559271975313,195.01034794595938
182.485117943979,205.38916439732174
194.190131543461,213.78460879928872
204.04037069426,221.44374537879202
212.288849465484,226.891767473362
218.554635214232,227.4546859748885
222.396520499526,225.2398890299077
223.915073658249,221.92669019963654
223.559245344851,219.36234405198113
221.958408110845,215.88836058474064
219.622182006081,212.25942874315135
216.75791356552105,208.46204900392127
213.48193563746105,203.68596945817288
210.026662767547,199.12723433316162
206.610362192574,196.8667271064272
203.28826875360696,196.52901051272036
199.96852082534,196.2304306237365
196.381131715524,193.54366850255258
192.291762462244,189.35253722592728
187.701243598906,185.0773115646098
182.7646757291,180.66415957090868
177.66894005116902,176.63415706978552
172.474776647144,173.63280145251343
167.09498032673702,170.20520341882826
161.55735912563802,165.7207071264653
156.344869360832,155.98176787096534
152.041435677943,150.49395459739046
148.847174971926,147.6777061111527
146.67478811145398,146.36592973272963
145.308958093956,147.92861861561036
144.538571669967,150.79102518264236
144.221394426146,147.4617971958346
144.209332025601,138.73361460444298
144.19714538035402,139.63125522621038
143.893362582707,139.95816050912788
143.26099316260002,141.4577863854184
142.524501734711,145.05606113817907
142.110291563466,148.07151560523644
142.247463267618,150.44609149657126
142.827028752854,152.56158259189064
143.57477769183,152.96608858044507
144.101386308863,149.7424781775511
144.16567593505698,146.06922615619885
143.777510976179,143.89969122648424
143.023794351437,142.83207843879677
141.985445371672,142.32938976155654
140.719847101801,142.07253257817436
139.26618519633,141.8472332390728
137.663937885817,141.70563566553574
135.969500893675,142.03699465123862
134.234177748821,142.65426904717526
132.486218879298,143.20869682380086
130.728571610474,143.18096303676825
128.930405898904,141.9760740227353
127.068812894035,140.11648032393472
125.158312843115,138.1066271078184
123.155418727792,135.439317590558
120.882547973985,131.3073395658007
118.280615945946,127.12709237371826
115.535619282135,123.8021738003044
112.842176953793,121.16701012006493
110.276517539391,118.81628849023309
107.833597586077,116.54369757522177
105.490154778395,114.24466202414432
103.203790756759,111.56329949423585
100.874986731464,108.15160815917439
98.4159197368082,104.42383139867685
95.81757307761868,100.6809485412271
93.16353238734128,97.5702184933281
90.6655446835324,96.12475203429028
88.5081079362587,95.76063092121404
86.7243370115816,95.95358082569476
85.26174891514509,96.3863567988148
84.0149871996521,96.73080598619408
82.88398652520792,96.90953666648745
81.8183322492172,97.03323664132367
80.8139237292749,97.14660287517091
79.9119201797046,97.47528772552326
79.1617488435599,98.11750494164745
78.58244463720429,98.95658836021927
78.15427003879171,99.64972955028026
77.7973957203372,99.43173754987032
77.4078043222048,98.31813683181504
76.9267663722818,96.60514119648863
76.4321438907293,94.65433144565833
76.2872878763829,93.72637633176492
76.92995232221129,92.84243829494585
78.5225059503727,91.64906154660564
81.5965263317335,92.13184408581571
88.2918139000507,92.53472429499605
100.694679279158,107.35437484713606
118.627039932271,123.07228478578513
140.175939207188,137.60864214871248
162.735250493243,153.08174359482436
184.629395762616,174.27256095155508
205.448175815232,198.60191066614448
224.689790094085,219.52815166001602
240.88021240970403,232.5511544420632
253.023495189406,242.74636126933342
261.524928300546,251.8382841445378
267.413804043852,258.29259538191644
272.102960836673,264.4622743120807
276.640177078385,271.60468231586964
281.269253782146,279.22807857610707
285.735569589411,286.1997985358298
289.336147330821,289.77204191213275
291.397358974872,293.4788336934964
291.762672464002,293.83469128569004
290.550256036363,290.02797629414414
287.776558659908,282.163604363585
283.44167217331403,272.3392192944897
277.73621788972,262.5576266840815
270.997000700551,254.26040981322342
263.654353632919,247.7821395584197
256.077228236179,243.1678910304747
248.477509197789,239.19323750962803
240.833444565593,230.26113848162478
232.749254656209,212.0873256133266
223.91212952021095,198.80194000486577
214.470602672932,192.06437793210625
205.095883295569,185.85428318388261
197.123288571006,183.3007496790728
191.50271220019505,183.52908121720122
188.18285555803504,184.47072595971537
186.757140064454,184.67867977514848
186.89108069781105,189.40295963036664
188.334609925149,193.33233887484997
190.834673083148,198.03067285773932
194.070036267575,205.81679157699602
197.519357489982,209.9136531235215
200.72971034065895,212.20159707940653
203.58556225069,214.48855838116552
206.143900254754,216.83645053827698
208.474589444644,218.6623522061126
210.62603362917704,219.50869250014497
212.620601949867,220.1265560037886
214.535350133934,221.6337697106038
216.651680790624,224.51435922617924
219.189720339428,227.98222452866088
222.095468564002,231.84584179047215
225.18754086939305,236.71918063413506
228.28158441155497,243.23757158833357
231.27487019351503,249.17813239962626
234.14610866484296,254.22820474223283
236.82246422361095,259.17108317582915
239.01217222215,261.2463793770202
240.398255851255,258.72447951476585
240.90768650268,254.60879844189637
240.673541441483,250.71931944189464
239.960436230831,248.85926010024582
239.029419876389,248.4036450169316
238.019806549281,248.59174330220432
236.968888828062,249.07511726233486
235.844712530201,249.74687061310536
234.604131605401,250.46382108383943
233.23771503869705,251.67113772800073
231.723754046729,251.79412122813622
229.947235434245,249.67548947315333
227.761345162572,245.89671165354542
225.10708890571095,240.5658395387687
222.019679263486,234.17453565072685
218.605643976028,228.20071232425315
214.983926291593,222.27575768680407
211.231489418006,216.26010901512126
207.363560731853,210.20044617365457
203.299159264966,203.17078634798432
198.93108629531503,195.17650666458388
194.226483463092,186.83807375104433
189.236617992745,179.7237121796485
184.09321888758495,174.47935244368878
178.938545072252,170.72565059195878
173.855457165817,167.81533958157792
168.866671729595,164.03128707338666
163.935730460889,159.15456366613873
159.019671139874,154.11787312138546
154.11892147860502,149.380111654909
149.261720742268,145.04306111329532
144.485833440694,140.59416833659566
139.834300633021,136.2693456450063
135.350144868071,132.25025476601618
131.018780834629,121.85020913877655
126.711042796682,115.25623710460086
122.347564754274,100.98358493268772
118.035158561872,92.53294897776658
114.811613651126,95.61098529315232
116.127123480004,108.54359452873932
125.282562619441,118.53247955868146
142.063617407627,133.02031058852575
163.53769788839898,146.71760352381307
185.85218288565704,161.63503746482377
206.89730153934104,180.20756398979023
226.50107028876096,201.1524809508117
244.43635847555305,219.4059340517536
259.52433343614496,229.38766679957925
271.05855462864,235.38567292467462
279.540342160255,240.35491943641333
285.804438680633,245.89018845722487
290.71988077234903,253.558296253158
294.904337922357,262.2949658658456
298.570698675453,270.93979295113905
301.655988232055,278.1270920476942
303.851093246956,282.2972830384894
304.87625289827304,284.5583393738674
304.71491916812903,285.8055864319834
303.527253643284,285.8829990623765
301.57028999900297,284.51398756372447
299.079725041273,282.2015105972739
296.192777918312,279.66474084159705
292.866684879197,275.6922908803706
288.711811295233,268.1846392128984
283.342040365718,260.74723133561685
276.765484164958,253.39153388488685
269.213209540043,244.74177813021117
260.918689423299,235.57167727649022
252.105789842599,227.18632380656106
243.027840009733,220.26014828498177
234.081610889453,215.4263665318283
226.021478548348,212.6554876591131
219.50617730282104,207.51958076280775
214.65407694853,205.71549302748878
211.174248410717,205.08593167723
208.463259228518,202.93687421253304
206.00653742635,200.7247020068635
203.669612334114,198.74058494476154
201.652014321268,197.78918469617878
200.486536045874,198.89211538629246
200.554303639497,200.95122313638333
201.782925501835,203.2344592438354
203.93809729563,205.84360073359687
206.855077440803,209.49441255174253
210.41997806547,220.2621935100797
214.488206042596,228.74955953629873
218.811367746022,224.01394878766362
222.956216969957,226.35606742296054
226.58061520976503,229.53990181430413
229.633543248628,232.53257913820113
232.217229232021,235.5287907658891
234.51869575503505,238.93054048808878
236.71168073536305,242.68812449814402
238.870495485953,246.71263977863788
240.888255261406,249.75985035508234
242.294204561425,248.70514128857937
242.553877455116,244.55686114078784
241.510946347254,239.72393502736247
239.333585367756,235.508069189523
236.35281476011696,232.25299332911035
232.878153286811,229.42695481025405
229.086405208488,226.63176876059399
225.06289151968895,223.55075243867512
220.84165334778703,219.6879516841379
216.436714912877,214.4661371033709
211.86970729403703,207.70662716538678
207.091152084478,200.16477372806614
201.844079595896,192.32722828359826
195.883992745794,184.06727476708735
189.217599794759,174.7497948773535
182.108577690599,165.68165094281753
175.098711674558,159.00329744496074
168.632893339076,154.26330147535762
162.809113972682,150.81713611792776
157.550283913049,147.82445125567656
152.720914036204,144.02065805095208
148.209730085566,139.93613640724237
143.963199854778,136.48319632520682
139.963581061828,134.07385397848603
136.20954232622,132.23922573296494
132.69640030368402,130.54668917917581
129.411349627423,128.99467541229484
126.350017934979,127.80579337315142
123.53653610424,127.28254447002368
121.002378888639,127.17820290288417
118.755349758587,127.3238399118278
116.730716494633,126.62967113878472
114.684369790424,122.85561968424102
112.296935701097,119.70774431568987
109.41151622438,117.03375638510816
106.17671902567,112.24093781486167
103.184713633934,107.98982978186758
101.111090035738,105.11437194936418
100.239781870014,96.62323633181974
101.161874440118,93.68591824474298
106.064372309567,103.00170181046673
117.032781340902,117.95282191314892
133.869944992959,133.23637262344556
154.71325049222,155.28334032045197
176.808926173101,180.2138143936549
197.975664476916,210.48726692193952
217.45580706039505,239.54865526148131
234.898587332216,255.75824922461473
249.795155632348,267.86047706742005
262.196344870071,276.7957817367334
272.67474941252,284.02886151568714
281.525109622272,289.5952569991374
288.428812035912,291.6443442409051
